"distcode","county_cn","county_en","city_cn","city_en","province_cn","province_en","year","sequestration_million_tons","sequestration_10000_tons"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2006","0.328236041316439","32.8236041316439"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2007","0.336772792719444","33.6772792719444"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2008","0.340566362675041","34.0566362675041"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2009","0.341629950395355","34.1629950395355"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2010","0.319520760752809","31.9520760752809"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2011","0.322889607200112","32.2889607200112"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2012","0.321426227753176","32.1426227753176"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2013","0.348668151607139","34.8668151607139"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2014","0.329536031887271","32.9536031887271"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2015","0.343595962344697","34.3595962344697"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2016","0.327752106397924","32.7752106397924"
"350203","思明区","Siming District","厦门市","Xiamen City","福建省","Fujian Province","2017","0.350324749914923","35.0324749914923"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2000","0.529981128364186","52.9981128364186"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2001","0.621409868030288","62.1409868030288"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2002","0.601336656892152","60.1336656892152"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2003","0.675023965135118","67.5023965135118"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2004","0.606705673245893","60.6705673245893"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2005","0.570775522931384","57.0775522931384"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2006","0.564455494869025","56.4455494869025"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2007","0.570757294656409","57.0757294656409"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2008","0.586755850764841","58.6755850764841"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2009","0.596482930095692","59.6482930095692"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2010","0.563197939909117","56.3197939909117"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2011","0.558945036020369","55.8945036020369"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2012","0.555431770609603","55.5431770609603"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2013","0.564864922708088","56.4864922708088"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2014","0.538402630008111","53.8402630008111"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2015","0.554376825488872","55.4376825488872"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2016","0.511453789748369","51.1453789748369"
"350205","海沧区","Haicang District","厦门市","Xiamen City","福建省","Fujian Province","2017","0.552021560462096","55.2021560462096"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2000","0.0885796331665855","8.85796331665855"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2001","0.102821373662685","10.2821373662685"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2002","0.101915106218338","10.1915106218338"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2003","0.109098902680364","10.9098902680364"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2004","0.0951834178795695","9.51834178795695"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2005","0.0865824239659761","8.65824239659761"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2006","0.0793199712648124","7.93199712648124"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2007","0.0760266286213892","7.60266286213892"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2008","0.0729836204146334","7.29836204146334"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2009","0.0739918009891616","7.39918009891616"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2010","0.067650662941938","6.7650662941938"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2011","0.0693872766743176","6.93872766743176"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2012","0.0751826025377232","7.51826025377232"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2013","0.0804553706116792","8.04553706116792"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2014","0.0756812204175708","7.56812204175708"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2015","0.0811988523039022","8.11988523039022"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2016","0.0758070720817146","7.58070720817146"
"350206","湖里区","Huli District","厦门市","Xiamen City","福建省","Fujian Province","2017","0.0790874191714211","7.90874191714211"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2000","0.786668098978749","78.6668098978749"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2001","0.917854128817003","91.7854128817003"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2002","0.901822730010344","90.1822730010344"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2003","0.987511831670802","98.7511831670802"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2004","0.917316317204827","91.7316317204827"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2005","0.871490365266953","87.1490365266953"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2006","0.84228917477959","84.228917477959"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2007","0.866779861057097","86.6779861057097"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2008","0.877858366639143","87.7858366639143"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2009","0.895629039673418","89.5629039673418"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2010","0.854193852362831","85.4193852362831"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2011","0.845160801722663","84.5160801722663"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2012","0.839543970507866","83.9543970507866"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2013","0.866862963053996","86.6862963053996"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2014","0.815984660468382","81.5984660468382"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2015","0.830303014628451","83.0303014628451"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2016","0.764415455262892","76.4415455262892"
"350211","集美区","Jimei District","厦门市","Xiamen City","福建省","Fujian Province","2017","0.824006181008609","82.4006181008609"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2000","2.12557095753386","212.557095753386"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2001","2.39924195056931","239.924195056931"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2002","2.36615161055473","236.615161055473"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2003","2.59690144761203","259.690144761203"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2004","2.40976237411395","240.976237411395"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2005","2.3056270097411","230.56270097411"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2006","2.26826566060777","226.826566060777"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2007","2.31542636212692","231.542636212692"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2008","2.34277362354565","234.277362354565"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2009","2.41498020562581","241.498020562581"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2010","2.26108482283752","226.108482283752"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2011","2.31041507882635","231.041507882635"
"350212","同安区","Tong'an District","厦门市","Xiamen City","福建省","Fujian Province","2012","2.32753352380957","232.753352380957"
