"province_year","province_cn","distcode","county_cn","county_en","year_month","year","month","co2_million_tons","co2_10000_tons"
"福建省2015","福建省","350821","长汀县","Changting County","201504","2015","4","0.140304626955028","14.0304626955028"
"福建省2015","福建省","350822","永定县","Yongding County","201504","2015","4","0.137719349299184","13.7719349299184"
"福建省2015","福建省","350823","上杭县","Shanghang County","201504","2015","4","0.134326898429692","13.4326898429692"
"福建省2015","福建省","350824","武平县","Wuping County","201504","2015","4","0.134878662165022","13.4878662165022"
"福建省2015","福建省","350825","连城县","Liancheng County","201504","2015","4","0.137145306841175","13.7145306841175"
"福建省2015","福建省","350881","漳平市","Zhangping City","201504","2015","4","0.138384013913355","13.8384013913355"
"福建省2015","福建省","350902","蕉城区","Jiaocheng District","201504","2015","4","0.217474194983711","21.7474194983711"
"福建省2015","福建省","350921","霞浦县","Xiapu County","201504","2015","4","0.22812956632438","22.812956632438"
"福建省2015","福建省","350922","古田县","Gutian County","201504","2015","4","0.203934945051501","20.3934945051501"
"福建省2015","福建省","350923","屏南县","Pingnan County","201504","2015","4","0.242735233622669","24.2735233622669"
"福建省2015","福建省","350924","寿宁县","Shouning County","201504","2015","4","0.209881262275025","20.9881262275025"
"福建省2015","福建省","350925","周宁县","Zhouning County","201504","2015","4","0.239491640582206","23.9491640582206"
"福建省2015","福建省","350926","柘荣县","Zherong County","201504","2015","4","0.225532511265129","22.5532511265129"
"福建省2015","福建省","350981","福安市","Fu'an City","201504","2015","4","0.225615002627833","22.5615002627833"
"福建省2015","福建省","350982","福鼎市","Fuding City","201504","2015","4","0.227255348696039","22.7255348696039"
"福建省2015","福建省","350102","鼓楼区","Gulou District","201505","2015","5","0.260394297795036","26.0394297795036"
"福建省2015","福建省","350103","台江区","Taijiang District","201505","2015","5","0.260394297795036","26.0394297795036"
"福建省2015","福建省","350104","仓山区","Cangshan District","201505","2015","5","0.257313015134123","25.7313015134123"
"福建省2015","福建省","350105","马尾区","Mawei District","201505","2015","5","0.249765302223596","24.9765302223596"
"福建省2015","福建省","350111","晋安区","Jin'an District","201505","2015","5","0.23490570060392","23.490570060392"
"福建省2015","福建省","350121","闽侯县","Minhou County","201505","2015","5","0.262620187591427","26.2620187591427"
"福建省2015","福建省","350122","连江县","Lianjiang County","201505","2015","5","0.255593221590463","25.5593221590463"
"福建省2015","福建省","350123","罗源县","Luoyuan County","201505","2015","5","0.255309009856546","25.5309009856546"
"福建省2015","福建省","350124","闽清县","Minqing County","201505","2015","5","0.255401590632139","25.5401590632139"
"福建省2015","福建省","350125","永泰县","Yongtai County","201505","2015","5","0.254097051929759","25.4097051929759"
"福建省2015","福建省","350128","平潭县","Pingtan County","201505","2015","5","0.25909147643953","25.909147643953"
"福建省2015","福建省","350181","福清市","Fuqing City","201505","2015","5","0.261691847849717","26.1691847849717"
"福建省2015","福建省","350182","长乐市","Changle City","201505","2015","5","0.261761427919731","26.1761427919731"
"福建省2015","福建省","350203","思明区","Siming District","201505","2015","5","0.136195978221715","13.6195978221715"
"福建省2015","福建省","350205","海沧区","Haicang District","201505","2015","5","0.207202717638747","20.7202717638747"
"福建省2015","福建省","350206","湖里区","Huli District","201505","2015","5","0.233995478321308","23.3995478321308"
"福建省2015","福建省","350211","集美区","Jimei District","201505","2015","5","0.200622064587207","20.0622064587207"
"福建省2015","福建省","350212","同安区","Tong'an District","201505","2015","5","0.210377615886831","21.0377615886831"
"福建省2015","福建省","350213","翔安区","Xiang'an District","201505","2015","5","0.210416517646567","21.0416517646567"
"福建省2015","福建省","350302","城厢区","Chengxiang District","201505","2015","5","0.211661007003657","21.1661007003657"
"福建省2015","福建省","350303","涵江区","Hanjiang District","201505","2015","5","0.192902205082818","19.2902205082818"
"福建省2015","福建省","350304","荔城区","Licheng District","201505","2015","5","0.190877396239493","19.0877396239493"
"福建省2015","福建省","350305","秀屿区","Xiuyu District","201505","2015","5","0.191529586236781","19.1529586236781"
"福建省2015","福建省","350322","仙游县","Xianyou County","201505","2015","5","0.199523380915423","19.9523380915423"
"福建省2015","福建省","350402","梅列区","Melie district","201505","2015","5","0.238663364734924","23.8663364734924"
"福建省2015","福建省","350403","三元区","Sanyuan District","201505","2015","5","0.238098827314826","23.8098827314826"
"福建省2015","福建省","350421","明溪县","Mingxi County","201505","2015","5","0.209167956012353","20.9167956012353"
"福建省2015","福建省","350423","清流县","Qingliu County","201505","2015","5","0.215609558092817","21.5609558092817"
"福建省2015","福建省","350424","宁化县","Ninghua County","201505","2015","5","0.211169220140111","21.1169220140111"
"福建省2015","福建省","350425","大田县","Datian County","201505","2015","5","0.206049313717824","20.6049313717824"
"福建省2015","福建省","350426","尤溪县","Youxi County","201505","2015","5","0.202688767703893","20.2688767703893"
"福建省2015","福建省","350427","沙县","Sha County","201505","2015","5","0.244912552409292","24.4912552409292"
"福建省2015","福建省","350428","将乐县","Jiangle County","201505","2015","5","0.244005973067085","24.4005973067085"
"福建省2015","福建省","350429","泰宁县","Taining County","201505","2015","5","0.266195911114021","26.6195911114021"
"福建省2015","福建省","350430","建宁县","Jianning County","201505","2015","5","0.264043213136921","26.4043213136921"
"福建省2015","福建省","350481","永安市","Yong'an City","201505","2015","5","0.198805595056175","19.8805595056175"
"福建省2015","福建省","350502","鲤城区","Licheng District","201505","2015","5","0.216722545649469","21.6722545649469"
"福建省2015","福建省","350503","丰泽区","Fengze District","201505","2015","5","0.207999822539388","20.7999822539388"
"福建省2015","福建省","350504","洛江区","Luojiang District","201505","2015","5","0.211817244286887","21.1817244286887"
"福建省2015","福建省","350505","泉港区","Quangang District","201505","2015","5","0.208284033355919","20.8284033355919"
"福建省2015","福建省","350521","惠安县","Hui'an County","201505","2015","5","0.216616474710524","21.6616474710524"
"福建省2015","福建省","350524","安溪县","Anxi County","201505","2015","5","0.216616474710524","21.6616474710524"
"福建省2015","福建省","350525","永春县","Yongchun County","201505","2015","5","0.216594840910309","21.6594840910309"
"福建省2015","福建省","350526","德化县","Dehua County","201505","2015","5","0.21423671999149","21.423671999149"
"福建省2015","福建省","350527","金门县","Kinmen County","201505","2015","5","0.200620863728735","20.0620863728735"
"福建省2015","福建省","350581","石狮市","Shishi City","201505","2015","5","0.211655036654586","21.1655036654586"
"福建省2015","福建省","350582","晋江市","Jinjiang City","201505","2015","5","0.211795610486672","21.1795610486672"
"福建省2015","福建省","350583","南安市","Nan'an City","201505","2015","5","0.216722545649469","21.6722545649469"
"福建省2015","福建省","350602","芗城区","Xiangcheng District","201505","2015","5","0.176753331901088","17.6753331901088"
"福建省2015","福建省","350603","龙文区","Longwen District","201505","2015","5","0.16858841901846","16.858841901846"
"福建省2015","福建省","350622","云霄县","Yunxiao County","201505","2015","5","0.171762554918653","17.1762554918653"
"福建省2015","福建省","350623","漳浦县","Zhangpu County","201505","2015","5","0.16952806829664","16.952806829664"
"福建省2015","福建省","350624","诏安县","Zhao'an County","201505","2015","5","0.169343004905772","16.9343004905772"
"福建省2015","福建省","350625","长泰县","Changtai County","201505","2015","5","0.157671366947744","15.7671366947744"
"福建省2015","福建省","350626","东山县","Dongshan County","201505","2015","5","0.17127856125046","17.127856125046"
"福建省2015","福建省","350627","南靖县","Nanjing County","201505","2015","5","0.158133457104194","15.8133457104194"
"福建省2015","福建省","350628","平和县","Pinghe County","201505","2015","5","0.17082502296771","17.082502296771"
"福建省2015","福建省","350629","华安县","Hua'an County","201505","2015","5","0.138091121871676","13.8091121871676"
"福建省2015","福建省","350681","龙海市","Longhai  City","201505","2015","5","0.169343004905772","16.9343004905772"
"福建省2015","福建省","350702","延平区","Yanping District","201505","2015","5","0.0986020212480699","9.86020212480699"
"福建省2015","福建省","350721","顺昌县","Shunchang County","201505","2015","5","0.109022760989357","10.9022760989357"
"福建省2015","福建省","350722","浦城县","Pucheng County","201505","2015","5","0.126333529418224","12.6333529418224"
"福建省2015","福建省","350723","光泽县","Guangze County","201505","2015","5","0.117696671817111","11.7696671817111"
"福建省2015","福建省","350724","松溪县","Songxi County","201505","2015","5","0.103255592768185","10.3255592768185"
"福建省2015","福建省","350725","政和县","Zhenghe County","201505","2015","5","0.126333529418224","12.6333529418224"
"福建省2015","福建省","350781","邵武市","Shaowu City","201505","2015","5","0.092346752220907","9.2346752220907"
"福建省2015","福建省","350782","武夷山市","Wuyishan City","201505","2015","5","0.132807501469029","13.2807501469029"
"福建省2015","福建省","350783","建瓯市","Jian'ou City","201505","2015","5","0.0986020212480699","9.86020212480699"
